tweet_id,timestamp,text,name,numerator,denominator,dog_stage,rating_ratio,dog_breed50,dog_breed60,dog_breed70,dog_breed80,dog_breed90,favorite_count,retweet_count
672082170312290304,2015-12-02 15:57:30+00:00,This is Patch. He wants to be a Christmas tree. 11/10 ,Patch,11.0,10.0,None,1.1,None,None,None,None,None,934.0,359.0
672068090318987265,2015-12-02 15:01:33+00:00,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 ,Gizmo,7.0,10.0,None,0.7,pug,pug,pug,pug,None,1281.0,514.0
671891728106971137,2015-12-02 03:20:45+00:00,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup ,Mojo,11.0,10.0,None,1.1,labrador retriever,None,None,None,None,1323.0,567.0
671882082306625538,2015-12-02 02:42:26+00:00,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog ,Batdog,11.0,10.0,None,1.1,None,None,None,None,None,3435.0,1367.0
671879137494245376,2015-12-02 02:30:43+00:00,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad ,Brad,5.0,10.0,None,0.5,None,None,None,None,None,1405.0,668.0
671874878652489728,2015-12-02 02:13:48+00:00,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel ,Mia,10.0,10.0,None,1.0,None,None,None,None,None,1237.0,550.0
671866342182637568,2015-12-02 01:39:53+00:00,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 ,Dylan,10.0,10.0,None,1.0,labrador retriever,labrador retriever,labrador retriever,labrador retriever,None,1106.0,486.0
671855973984772097,2015-12-02 00:58:41+00:00,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with ,None,8.0,10.0,None,0.8,None,None,None,None,None,898.0,436.0
671789708968640512,2015-12-01 20:35:22+00:00,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup ,None,13.0,10.0,None,1.3,None,None,None,None,None,7006.0,3450.0
671768281401958400,2015-12-01 19:10:13+00:00,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 ,None,10.0,10.0,None,1.0,chihuahua,None,None,None,None,1182.0,503.0
671763349865160704,2015-12-01 18:50:38+00:00,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark ,Mark,9.0,10.0,None,0.9,None,None,None,None,None,1661.0,907.0
671744970634719232,2015-12-01 17:37:36+00:00,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle ,None,6.0,10.0,None,0.6,None,None,None,None,None,1346.0,760.0
671743150407421952,2015-12-01 17:30:22+00:00,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet ,Jacob,11.0,10.0,None,1.1,None,None,None,None,None,740.0,233.0
671735591348891648,2015-12-01 17:00:19+00:00,This is Oscar. He's ready for Christmas. 11/10 ,Oscar,11.0,10.0,None,1.1,None,None,None,None,None,1432.0,744.0
671729906628341761,2015-12-01 16:37:44+00:00,I'm just going to leave this one here as well. 13/10 ,None,13.0,10.0,None,1.3,None,None,None,None,None,8428.0,4305.0
671561002136281088,2015-12-01 05:26:34+00:00,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 ,None,13.0,10.0,None,1.3,None,None,None,None,None,12697.0,7142.0
671550332464455680,2015-12-01 04:44:10+00:00,After 22 minutes of careful deliberation this dog is being demoted to a 1/10. The longer you look at him the more terrifying he becomes,None,1.0,10.0,None,0.1,,,,,,904.0,206.0
671547767500775424,2015-12-01 04:33:59+00:00,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 ,Marley,10.0,10.0,None,1.0,None,None,None,None,None,1339.0,589.0
671544874165002241,2015-12-01 04:22:29+00:00,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 ,None,6.0,10.0,None,0.6,None,None,None,None,None,1957.0,1036.0
671542985629241344,2015-12-01 04:14:59+00:00,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill ",JD,10.0,10.0,None,1.0,shetland sheepdog,shetland sheepdog,shetland sheepdog,shetland sheepdog,shetland sheepdog,1086.0,557.0
671538301157904385,2015-12-01 03:56:22+00:00,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet ,Baxter,8.0,10.0,None,0.8,None,None,None,None,None,920.0,393.0
671536543010570240,2015-12-01 03:49:23+00:00,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy ,Reginald,9.0,10.0,None,0.9,pug,None,None,None,None,1160.0,400.0
671533943490011136,2015-12-01 03:39:03+00:00,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup ,None,6.0,10.0,None,0.6,None,None,None,None,None,1010.0,570.0
671528761649688577,2015-12-01 03:18:27+00:00,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 ,Jax,10.0,10.0,None,1.0,doberman,doberman,doberman,None,None,838.0,260.0
671520732782923777,2015-12-01 02:46:33+00:00,Meet Alejandro. He's an extremely seductive pup. 10/10 ,Alejandro,10.0,10.0,None,1.0,pomeranian,None,None,None,None,1391.0,523.0
671518598289059840,2015-12-01 02:38:04+00:00,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers ,Scruffers,9.0,10.0,None,0.9,None,None,None,None,None,945.0,290.0
671511350426865664,2015-12-01 02:09:16+00:00,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog ,Hammond,8.0,10.0,None,0.8,None,None,None,None,None,1595.0,705.0
671504605491109889,2015-12-01 01:42:28+00:00,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 ,Charlie,11.0,10.0,None,1.1,None,None,None,None,None,6943.0,3516.0
671497587707535361,2015-12-01 01:14:35+00:00,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 ,Pip,11.0,10.0,None,1.1,None,None,None,None,None,904.0,441.0
671488513339211776,2015-12-01 00:38:31+00:00,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 ,Julius,8.0,10.0,None,0.8,None,None,None,None,None,1006.0,464.0
671486386088865792,2015-12-01 00:30:04+00:00,This is Malcolm. He just saw a spider. 10/10 ,Malcolm,10.0,10.0,None,1.0,german shepherd,german shepherd,german shepherd,german shepherd,None,575.0,196.0
671485057807351808,2015-12-01 00:24:48+00:00,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup ,Penelope,11.0,10.0,None,1.1,samoyed,samoyed,None,None,None,756.0,229.0
671390180817915904,2015-11-30 18:07:47+00:00,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet ,None,7.0,10.0,None,0.7,None,None,None,None,None,1427.0,735.0
671362598324076544,2015-11-30 16:18:11+00:00,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 ,Tanner,11.0,10.0,None,1.1,None,None,None,None,None,1095.0,293.0
671357843010908160,2015-11-30 15:59:17+00:00,Tfw she says hello from the other side. 9/10 ,None,9.0,10.0,None,0.9,italian greyhound,italian greyhound,italian greyhound,italian greyhound,None,396.0,147.0
671355857343524864,2015-11-30 15:51:24+00:00,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly ,Lou,10.0,10.0,None,1.0,None,None,None,None,None,479.0,114.0
671347597085433856,2015-11-30 15:18:34+00:00,This is Lola. She was not fully prepared for the water slide. 9/10 ,Lola,9.0,10.0,None,0.9,None,None,None,None,None,950.0,422.0
671186162933985280,2015-11-30 04:37:05+00:00,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 ,Sparky,10.0,10.0,None,1.0,None,None,None,None,None,732.0,207.0
671182547775299584,2015-11-30 04:22:44+00:00,This pup holds the secrets of the universe in his left eye. 12/10 ,None,12.0,10.0,None,1.2,None,None,None,None,None,1111.0,341.0
671166507850801152,2015-11-30 03:18:59+00:00,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup ,Herm,10.0,10.0,None,1.0,None,None,None,None,None,865.0,348.0
671163268581498880,2015-11-30 03:06:07+00:00,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all ,None,8.0,10.0,None,0.8,None,None,None,None,None,1649.0,1094.0
671159727754231808,2015-11-30 02:52:03+00:00,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 ,Anthony,5.0,10.0,None,0.5,None,None,None,None,None,369.0,82.0
671154572044468225,2015-11-30 02:31:34+00:00,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 ,Holly,11.0,10.0,None,1.1,None,None,None,None,None,707.0,216.0
671151324042559489,2015-11-30 02:18:39+00:00,*struggling to breathe properly* 12/10 ,None,12.0,10.0,None,1.2,rottweiler,rottweiler,rottweiler,None,None,663.0,152.0
671147085991960577,2015-11-30 02:01:49+00:00,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 ,Rufus,9.0,10.0,None,0.9,None,None,None,None,None,665.0,221.0
671141549288370177,2015-11-30 01:39:49+00:00,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable ,None,9.0,10.0,None,0.9,None,None,None,None,None,1147.0,654.0
671138694582165504,2015-11-30 01:28:28+00:00,Me running from commitment. 10/10 ,None,10.0,10.0,None,1.0,samoyed,None,None,None,None,912.0,398.0
671134062904504320,2015-11-30 01:10:04+00:00,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 ,Clarence,8.0,10.0,None,0.8,None,None,None,None,None,741.0,194.0
671122204919246848,2015-11-30 00:22:57+00:00,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s ,None,4.0,10.0,None,0.4,None,None,None,None,None,3465.0,2494.0
671115716440031232,2015-11-29 23:57:10+00:00,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 ",Phred,6.0,10.0,None,0.6,None,None,None,None,None,1361.0,770.0
671109016219725825,2015-11-29 23:30:32+00:00,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby ,Toby,8.0,10.0,None,0.8,basenji,basenji,basenji,basenji,None,1129.0,436.0
670995969505435648,2015-11-29 16:01:20+00:00,Yea I can't handle this job anymore your dogs are too adorable. 12/10 ,None,12.0,10.0,None,1.2,redbone,redbone,redbone,redbone,None,1098.0,291.0
670842764863651840,2015-11-29 05:52:33+00:00,"After so many requests... here you go.

Good dogg. 420/10 ",None,420.0,10.0,None,42.0,None,None,None,None,None,24368.0,8584.0
670840546554966016,2015-11-29 05:43:44+00:00,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup ,Colby,10.0,10.0,None,1.0,shih-tzu,shih-tzu,shih-tzu,shih-tzu,shih-tzu,584.0,193.0
670838202509447168,2015-11-29 05:34:25+00:00,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet ,None,4.0,10.0,None,0.4,None,None,None,None,None,1095.0,685.0
670833812859932673,2015-11-29 05:16:59+00:00,This is Jett. He is unimpressed by flower. 7/10 ,Jett,7.0,10.0,None,0.7,pekinese,pekinese,None,None,None,436.0,121.0
670832455012716544,2015-11-29 05:11:35+00:00,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy ,Amy,10.0,10.0,None,1.0,None,None,None,None,None,726.0,213.0
670826280409919488,2015-11-29 04:47:03+00:00,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 ",None,2.0,10.0,None,0.2,None,None,None,None,None,5488.0,4003.0
670823764196741120,2015-11-29 04:37:03+00:00,This is Remington. He's a man dime. 12/10 ,Remington,12.0,10.0,None,1.2,labrador retriever,labrador retriever,labrador retriever,labrador retriever,labrador retriever,764.0,187.0
670822709593571328,2015-11-29 04:32:51+00:00,Can't do better than this lol. 10/10 for the owner ,None,10.0,10.0,None,1.0,None,None,None,None,None,604.0,93.0
670815497391357952,2015-11-29 04:04:12+00:00,This is Sage. He likes to burn shit. 10/10 ,Sage,10.0,10.0,None,1.0,american staffordshire terrier,american staffordshire terrier,american staffordshire terrier,american staffordshire terrier,american staffordshire terrier,3144.0,1521.0
670811965569282048,2015-11-29 03:50:10+00:00,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup ,Maggie,10.0,10.0,None,1.0,basset,basset,basset,basset,basset,1115.0,268.0
670807719151067136,2015-11-29 03:33:17+00:00,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents ",Andy,11.0,10.0,None,1.1,old english sheepdog,old english sheepdog,old english sheepdog,old english sheepdog,old english sheepdog,1149.0,490.0
670804601705242624,2015-11-29 03:20:54+00:00,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well ,Mason,10.0,10.0,None,1.0,pomeranian,pomeranian,pomeranian,pomeranian,None,1938.0,950.0
670803562457407488,2015-11-29 03:16:46+00:00,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 ,None,10.0,10.0,None,1.0,None,None,None,None,None,339.0,87.0
670797304698376195,2015-11-29 02:51:54+00:00,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 ,Trigger,11.0,10.0,None,1.1,None,None,None,None,None,733.0,235.0
670792680469889025,2015-11-29 02:33:32+00:00,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 ,Antony,7.0,10.0,None,0.7,None,None,None,None,None,822.0,275.0
670789397210615808,2015-11-29 02:20:29+00:00,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once ,None,9.0,10.0,None,0.9,None,None,None,None,None,655.0,239.0
670786190031921152,2015-11-29 02:07:44+00:00,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 ,Creg,8.0,10.0,None,0.8,None,None,None,None,None,600.0,200.0
670783437142401025,2015-11-29 01:56:48+00:00,Flamboyant pup here. Probably poisonous. Won't eat kibble. Doesn't bark. Slow af. Petting doesn't look fun. 1/10 ,None,1.0,10.0,None,0.1,None,None,None,None,None,816.0,387.0
670782429121134593,2015-11-29 01:52:48+00:00,"This dude slaps your girl's ass what do you do?
5/10 ",None,5.0,10.0,None,0.5,chihuahua,chihuahua,chihuahua,chihuahua,chihuahua,1548.0,760.0
670780561024270336,2015-11-29 01:45:22+00:00,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all ,Traviss,7.0,10.0,None,0.7,None,None,None,None,None,781.0,287.0
670778058496974848,2015-11-29 01:35:26+00:00,"""To bone or not to bone?""
10/10 ",None,10.0,10.0,None,1.0,pug,pug,pug,None,None,324.0,72.0
670764103623966721,2015-11-29 00:39:59+00:00,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase ,Vincent,10.0,10.0,None,1.0,None,None,None,None,None,1061.0,414.0
670755717859713024,2015-11-29 00:06:39+00:00,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both ,Gin,9.0,10.0,None,0.9,keeshond,keeshond,keeshond,keeshond,keeshond,435.0,109.0
670733412878163972,2015-11-28 22:38:01+00:00,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog ,Jerry,8.0,10.0,None,0.8,None,None,None,None,None,953.0,507.0
670727704916926465,2015-11-28 22:15:21+00:00,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine ,Jeffrie,10.0,10.0,None,1.0,None,None,None,None,None,820.0,354.0
670717338665226240,2015-11-28 21:34:09+00:00,*screams for a little bit and then crumples to the floor shaking* 12/10 ,None,12.0,10.0,None,1.2,None,None,None,None,None,1193.0,486.0
670704688707301377,2015-11-28 20:43:53+00:00,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible ,Danny,6.0,10.0,None,0.6,None,None,None,None,None,766.0,370.0
670691627984359425,2015-11-28 19:51:59+00:00,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 ,Ester,8.0,10.0,None,0.8,None,None,None,None,None,587.0,242.0
670679630144274432,2015-11-28 19:04:19+00:00,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 ,Pluto,8.0,10.0,None,0.8,None,None,None,None,None,743.0,278.0
670676092097810432,2015-11-28 18:50:15+00:00,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 ,Bloo,8.0,10.0,None,0.8,dandie dinmont,dandie dinmont,None,None,None,245.0,42.0
670668383499735048,2015-11-28 18:19:37+00:00,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup ,Phineas,10.0,10.0,None,1.0,None,None,None,None,None,10591.0,4963.0
670474236058800128,2015-11-28 05:28:09+00:00,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog ,None,10.0,10.0,None,1.0,None,None,None,None,None,1502.0,733.0
670468609693655041,2015-11-28 05:05:47+00:00,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 ,Edd,10.0,10.0,None,1.0,None,None,None,None,None,350.0,86.0
670465786746662913,2015-11-28 04:54:34+00:00,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 ,None,7.0,10.0,None,0.7,None,None,None,None,None,967.0,544.0
670452855871037440,2015-11-28 04:03:11+00:00,This dog can't see its haters. 11/10 ,None,11.0,10.0,None,1.1,None,None,None,None,None,543.0,203.0
670449342516494336,2015-11-28 03:49:14+00:00,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup ,None,5.0,10.0,None,0.5,None,None,None,None,None,1186.0,645.0
670442337873600512,2015-11-28 03:21:24+00:00,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of ,Koda,11.0,10.0,None,1.1,None,None,None,None,None,637.0,198.0
670435821946826752,2015-11-28 02:55:30+00:00,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both ,None,10.0,10.0,None,1.0,None,None,None,None,None,1042.0,510.0
670434127938719744,2015-11-28 02:48:46+00:00,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 ,Hank,11.0,10.0,None,1.1,None,None,None,None,None,1388.0,642.0
670433248821026816,2015-11-28 02:45:17+00:00,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 ,Sam,10.0,10.0,None,1.0,None,None,None,None,None,325.0,112.0
670428280563085312,2015-11-28 02:25:32+00:00,This is Willy. He's millennial af. 11/10 ,Willy,11.0,10.0,None,1.1,None,None,None,None,None,1367.0,613.0
670427002554466305,2015-11-28 02:20:27+00:00,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute ,Spork,9.0,10.0,None,0.9,None,None,None,None,None,518.0,161.0
670421925039075328,2015-11-28 02:00:17+00:00,Meet Herb. 12/10 ,Herb,12.0,10.0,None,1.2,None,None,None,None,None,1293.0,625.0
670420569653809152,2015-11-28 01:54:54+00:00,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote ,Damon,10.0,10.0,None,1.0,None,None,None,None,None,622.0,310.0
670417414769758208,2015-11-28 01:42:22+00:00,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho ,None,6.0,10.0,None,0.6,None,None,None,None,None,565.0,315.0
670411370698022913,2015-11-28 01:18:21+00:00,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 ,Scooter,12.0,10.0,None,1.2,maltese dog,None,None,None,None,2004.0,882.0
670408998013820928,2015-11-28 01:08:55+00:00,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 ,Peanut,10.0,10.0,None,1.0,None,None,None,None,None,553.0,221.0
670403879788544000,2015-11-28 00:48:35+00:00,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup ,Nigel,10.0,10.0,None,1.0,pug,pug,pug,pug,None,427.0,154.0
670385711116361728,2015-11-27 23:36:23+00:00,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 ,Larry,8.0,10.0,None,0.8,None,None,None,None,None,554.0,203.0
670374371102445568,2015-11-27 22:51:19+00:00,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 ,Daisy,12.0,10.0,None,1.2,english springer,english springer,english springer,english springer,english springer,745.0,268.0
670361874861563904,2015-11-27 22:01:40+00:00,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 ,Cherokee,9.0,10.0,None,0.9,None,None,None,None,None,326.0,66.0
670338931251150849,2015-11-27 20:30:30+00:00,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters ,Butters,10.0,10.0,None,1.0,None,None,None,None,None,419.0,108.0
670303360680108032,2015-11-27 18:09:09+00:00,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 ,Hemry,9.0,10.0,None,0.9,None,None,None,None,None,427.0,130.0
670290420111441920,2015-11-27 17:17:44+00:00,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 ,Sandra,11.0,10.0,None,1.1,None,None,None,None,None,698.0,283.0
670093938074779648,2015-11-27 04:16:59+00:00,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 ,Wally,9.0,10.0,None,0.9,None,None,None,None,None,1014.0,330.0
670086499208155136,2015-11-27 03:47:25+00:00,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 ",None,10.0,10.0,None,1.0,None,None,None,None,None,691.0,246.0
670079681849372674,2015-11-27 03:20:20+00:00,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 ,Fabio,10.0,10.0,None,1.0,None,None,None,None,None,2209.0,1214.0
670073503555706880,2015-11-27 02:55:47+00:00,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston ,Winston,10.0,10.0,None,1.0,malamute,malamute,None,None,None,1562.0,773.0
670069087419133954,2015-11-27 02:38:14+00:00,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog ,Randall,5.0,10.0,None,0.5,None,None,None,None,None,620.0,234.0
670061506722140161,2015-11-27 02:08:07+00:00,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 ",Liam,11.0,10.0,None,1.1,None,None,None,None,None,755.0,334.0
670055038660800512,2015-11-27 01:42:24+00:00,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 ,Tommy,3.0,10.0,None,0.3,None,None,None,None,None,666.0,332.0
670046952931721218,2015-11-27 01:10:17+00:00,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s ,Ben,11.0,10.0,None,1.1,blenheim spaniel,blenheim spaniel,blenheim spaniel,blenheim spaniel,blenheim spaniel,642.0,172.0
670040295598354432,2015-11-27 00:43:49+00:00,😂😂😂 10/10 for the dog and the owner ,None,10.0,10.0,None,1.0,None,None,None,None,None,751.0,110.0
670037189829525505,2015-11-27 00:31:29+00:00,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable ,None,5.0,10.0,None,0.5,None,None,None,None,None,583.0,270.0
670003130994700288,2015-11-26 22:16:09+00:00,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent ,Raphael,10.0,10.0,None,1.0,None,None,None,None,None,331.0,92.0
669993076832759809,2015-11-26 21:36:12+00:00,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers ,Zoey,9.0,10.0,None,0.9,None,None,None,None,None,323.0,83.0
669972011175813120,2015-11-26 20:12:29+00:00,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once ,None,10.0,10.0,None,1.0,None,None,None,None,None,444.0,158.0
669970042633789440,2015-11-26 20:04:40+00:00,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 ,Julio,10.0,10.0,None,1.0,miniature pinscher,miniature pinscher,miniature pinscher,None,None,302.0,59.0
669942763794931712,2015-11-26 18:16:16+00:00,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru ,Andru,11.0,10.0,None,1.1,vizsla,vizsla,vizsla,None,None,499.0,159.0
669926384437997569,2015-11-26 17:11:11+00:00,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute ,None,12.0,10.0,None,1.2,pomeranian,pomeranian,pomeranian,pomeranian,pomeranian,369.0,100.0
669923323644657664,2015-11-26 16:59:01+00:00,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well ,Alphred,10.0,10.0,None,1.0,None,None,None,None,None,230.0,55.0
669753178989142016,2015-11-26 05:42:55+00:00,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours ,Chester,10.0,10.0,None,1.0,pembroke,pembroke,pembroke,pembroke,None,804.0,392.0
669749430875258880,2015-11-26 05:28:02+00:00,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence ,Clarence,8.0,10.0,None,0.8,None,None,None,None,None,264.0,65.0
669684865554620416,2015-11-26 01:11:28+00:00,After countless hours of research and hundreds of formula alterations we have concluded that Dug should be bumped to an 11/10,None,11.0,10.0,None,1.1,,,,,,510.0,88.0
669683899023405056,2015-11-26 01:07:38+00:00,This is Kloey. Her mother was a unicorn. 10/10 ,Kloey,10.0,10.0,None,1.0,pomeranian,pomeranian,pomeranian,pomeranian,pomeranian,385.0,110.0
669682095984410625,2015-11-26 01:00:28+00:00,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie ,Louie,9.0,10.0,None,0.9,None,None,None,None,None,347.0,132.0
669680153564442624,2015-11-26 00:52:45+00:00,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole ,Shawwn,8.0,10.0,None,0.8,None,None,None,None,None,657.0,285.0
669661792646373376,2015-11-25 23:39:47+00:00,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 ,None,5.0,10.0,None,0.5,None,None,None,None,None,799.0,429.0
669625907762618368,2015-11-25 21:17:12+00:00,This is Penny. She's having fun AND being safe. 12/10 very responsible pup ,Penny,12.0,10.0,None,1.2,None,None,None,None,None,3492.0,1796.0
